id;bc;G_f_type;G_f_start;G_f_stop;G_f_init;G_f_final;eta_f_type;eta_f_start;eta_f_stop;eta_f_init;eta_f_final
BoilerNoise-bc3-s1-031;3;1;650;672;0;0.316660083;0;0;0;0;0
BoilerNoise-bc3-s1-032;3;2;449;672;0;0.667892256;0;0;0;0;0
BoilerNoise-bc3-s1-033;3;1;223;672;0;0.212413814;0;0;0;0;0
BoilerNoise-bc3-s1-034;3;2;209;672;0;0.252860065;0;0;0;0;0
BoilerNoise-bc3-s1-035;3;2;66;672;0;0.121198696;0;0;0;0;0
BoilerNoise-bc3-s1-036;3;2;574;672;0;0.038920377;0;0;0;0;0
BoilerNoise-bc3-s1-037;3;1;279;672;0;0.126727301;0;0;0;0;0
BoilerNoise-bc3-s1-038;3;1;145;672;0;0.210088178;0;0;0;0;0
BoilerNoise-bc3-s1-039;3;2;377;672;0;0.123766384;0;0;0;0;0
BoilerNoise-bc3-s1-040;3;1;10;672;0;0.147645611;0;0;0;0;0
BoilerNoise-bc3-s1-041;3;1;337;672;0;0.10240695;0;0;0;0;0
BoilerNoise-bc3-s1-042;3;2;622;672;0;0.013843623;0;0;0;0;0
BoilerNoise-bc3-s1-043;3;1;163;672;0;0.024351536;0;0;0;0;0
BoilerNoise-bc3-s1-044;3;1;307;672;0;0.243425643;0;0;0;0;0
BoilerNoise-bc3-s1-045;3;2;572;672;0;0.031938316;0;0;0;0;0
BoilerNoise-bc3-s1-046;3;1;453;672;0;0.104997645;0;0;0;0;0
BoilerNoise-bc3-s1-047;3;2;189;672;0;0.202772753;0;0;0;0;0
BoilerNoise-bc3-s1-048;3;1;568;672;0;0.610031213;0;0;0;0;0
BoilerNoise-bc3-s1-049;3;1;312;672;0;0.566857656;0;0;0;0;0
BoilerNoise-bc3-s1-050;3;2;635;672;0;0.213890813;0;0;0;0;0
BoilerNoise-bc3-s1-051;3;1;6;672;0;0.107139098;0;0;0;0;0
BoilerNoise-bc3-s1-052;3;1;559;672;0;0.114468855;0;0;0;0;0
BoilerNoise-bc3-s1-053;3;2;85;672;0;0.053524352;0;0;0;0;0
BoilerNoise-bc3-s1-054;3;1;188;672;0;0.067874757;0;0;0;0;0
BoilerNoise-bc3-s1-055;3;2;236;672;0;0.153348654;0;0;0;0;0
BoilerNoise-bc3-s1-056;3;2;623;672;0;0.587569716;0;0;0;0;0
BoilerNoise-bc3-s1-057;3;2;147;672;0;0.04310921;0;0;0;0;0
BoilerNoise-bc3-s1-058;3;1;393;672;0;0.034217847;0;0;0;0;0
BoilerNoise-bc3-s1-059;3;2;152;672;0;0.038173942;0;0;0;0;0
BoilerNoise-bc3-s1-060;3;1;237;672;0;0.038193458;0;0;0;0;0
BoilerNoise-bc3-s1-061;3;2;301;672;0;0.492398418;0;0;0;0;0
BoilerNoise-bc3-s1-062;3;2;371;672;0;0.057487141;0;0;0;0;0
BoilerNoise-bc3-s1-063;3;2;51;672;0;0.015597523;0;0;0;0;0
BoilerNoise-bc3-s1-064;3;1;495;672;0;0.281640721;0;0;0;0;0
BoilerNoise-bc3-s1-065;3;1;51;672;0;0.215742443;0;0;0;0;0
BoilerNoise-bc3-s1-066;3;1;483;672;0;0.155582774;0;0;0;0;0
BoilerNoise-bc3-s1-067;3;2;192;672;0;0.557316093;0;0;0;0;0
BoilerNoise-bc3-s1-068;3;2;635;672;0;0.601500984;0;0;0;0;0
BoilerNoise-bc3-s1-069;3;2;120;672;0;0.411383232;0;0;0;0;0
BoilerNoise-bc3-s1-070;3;1;613;672;0;0.223811733;0;0;0;0;0
BoilerNoise-bc3-s1-071;3;1;672;672;0;0.731835314;0;0;0;0;0
BoilerNoise-bc3-s1-072;3;2;7;672;0;0.641696677;0;0;0;0;0
BoilerNoise-bc3-s1-073;3;1;640;672;0;0.106691551;0;0;0;0;0
BoilerNoise-bc3-s1-074;3;1;647;672;0;0.125162413;0;0;0;0;0
BoilerNoise-bc3-s1-075;3;2;107;672;0;0.441387364;0;0;0;0;0
BoilerNoise-bc3-s1-076;3;1;102;672;0;0.281699049;0;0;0;0;0
BoilerNoise-bc3-s1-077;3;2;86;672;0;0.11605904;0;0;0;0;0
BoilerNoise-bc3-s1-078;3;2;639;672;0;0.093056701;0;0;0;0;0
BoilerNoise-bc3-s1-079;3;1;339;672;0;0.221136843;0;0;0;0;0
BoilerNoise-bc3-s1-080;3;1;217;672;0;0.36349895;0;0;0;0;0
BoilerNoise-bc3-s1-081;3;1;128;672;0;0.176709057;0;0;0;0;0
BoilerNoise-bc3-s1-082;3;2;75;672;0;0.270146252;0;0;0;0;0
BoilerNoise-bc3-s1-083;3;1;66;672;0;0.177067302;0;0;0;0;0
BoilerNoise-bc3-s1-084;3;1;300;672;0;0.450029637;0;0;0;0;0
BoilerNoise-bc3-s1-085;3;1;547;672;0;0.087635626;0;0;0;0;0
BoilerNoise-bc3-s1-086;3;1;590;672;0;0.040216036;0;0;0;0;0
BoilerNoise-bc3-s1-087;3;2;297;672;0;0.070207907;0;0;0;0;0
BoilerNoise-bc3-s1-088;3;2;325;672;0;0.03127503;0;0;0;0;0
BoilerNoise-bc3-s1-089;3;1;406;672;0;0.28041359;0;0;0;0;0
BoilerNoise-bc3-s1-090;3;2;287;672;0;0.173737637;0;0;0;0;0
BoilerNoise-bc3-s1-091;3;1;286;672;0;0.057860771;0;0;0;0;0
BoilerNoise-bc3-s1-092;3;1;336;672;0;0.470635554;0;0;0;0;0
BoilerNoise-bc3-s1-093;3;2;174;672;0;0.314746777;0;0;0;0;0
BoilerNoise-bc3-s1-094;3;2;651;672;0;0.546049394;0;0;0;0;0
BoilerNoise-bc3-s1-095;3;2;76;672;0;0.041741708;0;0;0;0;0
BoilerNoise-bc3-s1-096;3;2;29;672;0;0.143393664;0;0;0;0;0
BoilerNoise-bc3-s1-097;3;2;144;672;0;0.470556611;0;0;0;0;0
BoilerNoise-bc3-s1-098;3;1;39;672;0;0.146580376;0;0;0;0;0
BoilerNoise-bc3-s1-099;3;1;567;672;0;0.114343426;0;0;0;0;0
BoilerNoise-bc3-s1-100;3;1;106;672;0;0.169097839;0;0;0;0;0
BoilerNoise-bc3-s2-000;3;0;0;0;0;0;1;243;672;0;0.340790284
BoilerNoise-bc3-s2-001;3;0;0;0;0;0;1;350;672;0;0.211066944
BoilerNoise-bc3-s2-002;3;0;0;0;0;0;2;357;672;0;0.184159827
BoilerNoise-bc3-s2-003;3;0;0;0;0;0;2;293;672;0;0.046366301
BoilerNoise-bc3-s2-004;3;0;0;0;0;0;1;619;672;0;0.181465328
BoilerNoise-bc3-s2-005;3;0;0;0;0;0;1;659;672;0;0.702014507
BoilerNoise-bc3-s2-006;3;0;0;0;0;0;1;260;672;0;0.178937849
BoilerNoise-bc3-s2-007;3;0;0;0;0;0;1;398;672;0;0.158649811
BoilerNoise-bc3-s2-008;3;0;0;0;0;0;2;259;672;0;0.290537049
BoilerNoise-bc3-s2-009;3;0;0;0;0;0;2;277;672;0;0.321568951
BoilerNoise-bc3-s2-010;3;0;0;0;0;0;1;271;672;0;0.244783799
BoilerNoise-bc3-s2-011;3;0;0;0;0;0;2;179;672;0;0.409133066
BoilerNoise-bc3-s2-012;3;0;0;0;0;0;1;354;672;0;0.108078063
BoilerNoise-bc3-s2-013;3;0;0;0;0;0;1;49;672;0;0.284897042
BoilerNoise-bc3-s2-014;3;0;0;0;0;0;2;76;672;0;0.314976705
BoilerNoise-bc3-s2-015;3;0;0;0;0;0;1;58;672;0;0.011198748
BoilerNoise-bc3-s2-016;3;0;0;0;0;0;1;148;672;0;0.751946822
BoilerNoise-bc3-s2-017;3;0;0;0;0;0;2;429;672;0;0.638987448
BoilerNoise-bc3-s2-018;3;0;0;0;0;0;2;220;672;0;0.015144997
BoilerNoise-bc3-s2-019;3;0;0;0;0;0;2;82;672;0;0.137427188
BoilerNoise-bc3-s2-020;3;0;0;0;0;0;2;507;672;0;0.239376865
BoilerNoise-bc3-s2-021;3;0;0;0;0;0;2;73;672;0;0.031057392
BoilerNoise-bc3-s2-022;3;0;0;0;0;0;1;115;672;0;0.039413108
BoilerNoise-bc3-s2-023;3;0;0;0;0;0;2;597;672;0;0.188268244
BoilerNoise-bc3-s2-024;3;0;0;0;0;0;1;27;672;0;0.1998461
BoilerNoise-bc3-s2-025;3;0;0;0;0;0;1;178;672;0;0.575498205
BoilerNoise-bc3-s2-026;3;0;0;0;0;0;1;587;672;0;0.311951415
BoilerNoise-bc3-s2-027;3;0;0;0;0;0;2;663;672;0;0.209628785
BoilerNoise-bc3-s2-028;3;0;0;0;0;0;1;74;672;0;0.03385306
BoilerNoise-bc3-s2-029;3;0;0;0;0;0;2;650;672;0;0.34504582
BoilerNoise-bc3-s2-030;3;0;0;0;0;0;2;11;672;0;0.063754001
BoilerNoise-bc3-s2-031;3;0;0;0;0;0;1;527;672;0;0.006426654
BoilerNoise-bc3-s2-032;3;0;0;0;0;0;1;406;672;0;0.020043348
BoilerNoise-bc3-s2-033;3;0;0;0;0;0;2;121;672;0;0.295247054
BoilerNoise-bc3-s2-034;3;0;0;0;0;0;1;592;672;0;0.039114283
BoilerNoise-bc3-s2-035;3;0;0;0;0;0;2;643;672;0;0.222247183
BoilerNoise-bc3-s2-036;3;0;0;0;0;0;1;391;672;0;0.018741152
BoilerNoise-bc3-s2-037;3;0;0;0;0;0;1;575;672;0;0.298624675
BoilerNoise-bc3-s2-038;3;0;0;0;0;0;1;62;672;0;0.098138982
BoilerNoise-bc3-s2-039;3;0;0;0;0;0;2;513;672;0;0.326912
BoilerNoise-bc3-s2-040;3;0;0;0;0;0;2;336;672;0;0.052346091
BoilerNoise-bc3-s2-041;3;0;0;0;0;0;1;295;672;0;0.299667927
BoilerNoise-bc3-s2-042;3;0;0;0;0;0;2;285;672;0;0.201840194
BoilerNoise-bc3-s2-043;3;0;0;0;0;0;2;56;672;0;0.231463218
BoilerNoise-bc3-s2-044;3;0;0;0;0;0;2;253;672;0;0.249896329
BoilerNoise-bc3-s2-045;3;0;0;0;0;0;1;439;672;0;0.189904899
BoilerNoise-bc3-s2-046;3;0;0;0;0;0;1;265;672;0;0.655955411
BoilerNoise-bc3-s2-047;3;0;0;0;0;0;1;97;672;0;0.103499811
BoilerNoise-bc3-s2-048;3;0;0;0;0;0;2;406;672;0;0.323179535
BoilerNoise-bc3-s2-049;3;0;0;0;0;0;2;350;672;0;0.032612426
BoilerNoise-bc3-s2-050;3;0;0;0;0;0;1;433;672;0;0.137977659
BoilerNoise-bc3-s2-051;3;0;0;0;0;0;1;546;672;0;0.296673235
BoilerNoise-bc3-s2-052;3;0;0;0;0;0;1;292;672;0;0.445294526
BoilerNoise-bc3-s2-053;3;0;0;0;0;0;2;331;672;0;0.468259386
BoilerNoise-bc3-s2-054;3;0;0;0;0;0;2;237;672;0;0.212681876
BoilerNoise-bc3-s2-055;3;0;0;0;0;0;2;212;672;0;0.044950567
BoilerNoise-bc3-s2-056;3;0;0;0;0;0;1;112;672;0;0.08865686
BoilerNoise-bc3-s2-057;3;0;0;0;0;0;2;269;672;0;0.103726473
BoilerNoise-bc3-s2-058;3;0;0;0;0;0;1;455;672;0;0.230951164
BoilerNoise-bc3-s2-059;3;0;0;0;0;0;1;120;672;0;0.399497899
BoilerNoise-bc3-s2-060;3;0;0;0;0;0;1;169;672;0;0.312419047
BoilerNoise-bc3-s2-061;3;0;0;0;0;0;1;374;672;0;0.273975928
BoilerNoise-bc3-s2-062;3;0;0;0;0;0;2;459;672;0;0.062837921
BoilerNoise-bc3-s2-063;3;0;0;0;0;0;1;428;672;0;0.284792461
BoilerNoise-bc3-s2-064;3;0;0;0;0;0;2;462;672;0;0.033291256
BoilerNoise-bc3-s2-065;3;0;0;0;0;0;1;441;672;0;0.313081408
BoilerNoise-bc3-s2-066;3;0;0;0;0;0;2;226;672;0;0.078944142
BoilerNoise-bc3-s2-067;3;0;0;0;0;0;2;540;672;0;0.478733302
BoilerNoise-bc3-s2-068;3;0;0;0;0;0;1;492;672;0;0.122261414
BoilerNoise-bc3-s2-069;3;0;0;0;0;0;2;99;672;0;0.07200807
BoilerNoise-bc3-s2-070;3;0;0;0;0;0;1;152;672;0;0.221842484
BoilerNoise-bc3-s2-071;3;0;0;0;0;0;2;349;672;0;0.13729636
BoilerNoise-bc3-s2-072;3;0;0;0;0;0;1;273;672;0;0.019495962
BoilerNoise-bc3-s2-073;3;0;0;0;0;0;1;213;672;0;0.364382983
BoilerNoise-bc3-s2-074;3;0;0;0;0;0;2;551;672;0;0.332763291
BoilerNoise-bc3-s2-075;3;0;0;0;0;0;2;457;672;0;0.177433462
BoilerNoise-bc3-s2-076;3;0;0;0;0;0;2;415;672;0;0.175541501
BoilerNoise-bc3-s2-077;3;0;0;0;0;0;2;580;672;0;0.486046444
BoilerNoise-bc3-s2-078;3;0;0;0;0;0;1;365;672;0;0.247995479
BoilerNoise-bc3-s2-079;3;0;0;0;0;0;1;34;672;0;0.548092275
BoilerNoise-bc3-s2-080;3;0;0;0;0;0;1;98;672;0;0.614027947
BoilerNoise-bc3-s2-081;3;0;0;0;0;0;2;132;672;0;0.391890512
BoilerNoise-bc3-s2-082;3;0;0;0;0;0;2;507;672;0;0.009954558
BoilerNoise-bc3-s2-083;3;0;0;0;0;0;2;382;672;0;0.253493538
BoilerNoise-bc3-s2-084;3;0;0;0;0;0;2;45;672;0;0.457023194
BoilerNoise-bc3-s2-085;3;0;0;0;0;0;1;514;672;0;0.156733583
BoilerNoise-bc3-s2-086;3;0;0;0;0;0;2;342;672;0;0.800730739
BoilerNoise-bc3-s2-087;3;0;0;0;0;0;1;662;672;0;0.081037835
BoilerNoise-bc3-s2-088;3;0;0;0;0;0;2;436;672;0;0.02268791
BoilerNoise-bc3-s2-089;3;0;0;0;0;0;2;277;672;0;0.057451201
BoilerNoise-bc3-s2-090;3;0;0;0;0;0;1;612;672;0;0.285543198
BoilerNoise-bc3-s2-091;3;0;0;0;0;0;2;137;672;0;0.018831245
BoilerNoise-bc3-s2-092;3;0;0;0;0;0;2;559;672;0;0.023036275
BoilerNoise-bc3-s2-093;3;0;0;0;0;0;2;42;672;0;0.02356966
BoilerNoise-bc3-s2-094;3;0;0;0;0;0;1;611;672;0;0.480158065
BoilerNoise-bc3-s2-095;3;0;0;0;0;0;2;474;672;0;0.384434698
BoilerNoise-bc3-s2-096;3;0;0;0;0;0;2;359;672;0;0.339992439
BoilerNoise-bc3-s2-097;3;0;0;0;0;0;1;640;672;0;0.722393513
BoilerNoise-bc3-s2-098;3;0;0;0;0;0;2;445;672;0;0.096693884
BoilerNoise-bc3-s2-099;3;0;0;0;0;0;2;634;672;0;0.262765841
BoilerNoise-bc3-s2-100;3;0;0;0;0;0;2;189;672;0;0.163720076
BoilerNoise-bc3-s3-000;3;2;531;672;0;0.062481858;2;531;672;0;0.062481858
BoilerNoise-bc3-s3-001;3;2;262;672;0;0.197623187;2;262;672;0;0.197623187
BoilerNoise-bc3-s3-002;3;2;647;672;0;0.11974595;2;647;672;0;0.11974595
BoilerNoise-bc3-s3-003;3;2;107;672;0;0.030564238;2;107;672;0;0.030564238
BoilerNoise-bc3-s3-004;3;1;514;672;0;0.22773367;1;514;672;0;0.22773367
BoilerNoise-bc3-s3-005;3;2;586;672;0;0.213897249;2;586;672;0;0.213897249
BoilerNoise-bc3-s3-006;3;2;100;672;0;0.186104779;2;100;672;0;0.186104779
BoilerNoise-bc3-s3-007;3;2;579;672;0;0.238305425;2;579;672;0;0.238305425
BoilerNoise-bc3-s3-008;3;1;496;672;0;0.39217027;1;496;672;0;0.39217027
BoilerNoise-bc3-s3-009;3;1;274;672;0;0.117058984;1;274;672;0;0.117058984
BoilerNoise-bc3-s3-010;3;1;557;672;0;0.001328743;1;557;672;0;0.001328743
BoilerNoise-bc3-s3-011;3;2;468;672;0;0.433762712;2;468;672;0;0.433762712
BoilerNoise-bc3-s3-012;3;2;73;672;0;0.100687737;2;73;672;0;0.100687737
BoilerNoise-bc3-s3-013;3;2;80;672;0;0.329446367;2;80;672;0;0.329446367
BoilerNoise-bc3-s3-014;3;2;636;672;0;0.172101526;2;636;672;0;0.172101526
BoilerNoise-bc3-s3-015;3;2;80;672;0;0.176380698;2;80;672;0;0.176380698
BoilerNoise-bc3-s3-016;3;1;37;672;0;0.167361344;1;37;672;0;0.167361344
BoilerNoise-bc3-s3-017;3;1;35;672;0;0.223801863;1;35;672;0;0.223801863
BoilerNoise-bc3-s3-018;3;1;595;672;0;0.698577933;1;595;672;0;0.698577933
BoilerNoise-bc3-s3-019;3;1;601;672;0;0.247213518;1;601;672;0;0.247213518
BoilerNoise-bc3-s3-020;3;2;260;672;0;0.077985064;2;260;672;0;0.077985064
BoilerNoise-bc3-s3-021;3;2;323;672;0;0.49873232;2;323;672;0;0.49873232
BoilerNoise-bc3-s3-022;3;2;495;672;0;0.426169884;2;495;672;0;0.426169884
BoilerNoise-bc3-s3-023;3;1;590;672;0;0.340517376;1;590;672;0;0.340517376
BoilerNoise-bc3-s3-024;3;1;312;672;0;0.130900638;1;312;672;0;0.130900638
BoilerNoise-bc3-s3-025;3;2;189;672;0;0.743931877;2;189;672;0;0.743931877
BoilerNoise-bc3-s3-026;3;1;164;672;0;0.212334269;1;164;672;0;0.212334269
BoilerNoise-bc3-s3-027;3;1;106;672;0;0.684954702;1;106;672;0;0.684954702
BoilerNoise-bc3-s3-028;3;2;42;672;0;0.107758285;2;42;672;0;0.107758285
BoilerNoise-bc3-s3-029;3;2;187;672;0;0.344607088;2;187;672;0;0.344607088
BoilerNoise-bc3-s3-030;3;2;425;672;0;0.001797961;2;425;672;0;0.001797961
BoilerNoise-bc3-s3-031;3;2;487;672;0;0.199716481;2;487;672;0;0.199716481
BoilerNoise-bc3-s3-032;3;1;319;672;0;0.333106397;1;319;672;0;0.333106397
BoilerNoise-bc3-s3-033;3;2;470;672;0;0.17137427;2;470;672;0;0.17137427
BoilerNoise-bc3-s3-034;3;2;277;672;0;0.096508919;2;277;672;0;0.096508919
BoilerNoise-bc3-s3-035;3;2;492;672;0;0.465318739;2;492;672;0;0.465318739
BoilerNoise-bc3-s3-036;3;1;105;672;0;0.274073408;1;105;672;0;0.274073408
BoilerNoise-bc3-s3-037;3;1;607;672;0;0.123950761;1;607;672;0;0.123950761
BoilerNoise-bc3-s3-038;3;2;655;672;0;0.022489585;2;655;672;0;0.022489585
BoilerNoise-bc3-s3-039;3;1;303;672;0;0.140645936;1;303;672;0;0.140645936
BoilerNoise-bc3-s3-040;3;1;345;672;0;0.662688489;1;345;672;0;0.662688489
BoilerNoise-bc3-s3-041;3;2;575;672;0;0.057049748;2;575;672;0;0.057049748
BoilerNoise-bc3-s3-042;3;1;331;672;0;0.345072857;1;331;672;0;0.345072857
BoilerNoise-bc3-s3-043;3;1;174;672;0;0.065705677;1;174;672;0;0.065705677
BoilerNoise-bc3-s3-044;3;2;521;672;0;0.500930435;2;521;672;0;0.500930435
BoilerNoise-bc3-s3-045;3;1;36;672;0;0.036820451;1;36;672;0;0.036820451
BoilerNoise-bc3-s3-046;3;1;225;672;0;0.058344712;1;225;672;0;0.058344712
BoilerNoise-bc3-s3-047;3;1;442;672;0;0.070217611;1;442;672;0;0.070217611
BoilerNoise-bc3-s3-048;3;1;301;672;0;0.126936368;1;301;672;0;0.126936368
BoilerNoise-bc3-s3-049;3;2;84;672;0;0.140909614;2;84;672;0;0.140909614
BoilerNoise-bc3-s3-050;3;1;219;672;0;0.392759633;1;219;672;0;0.392759633
BoilerNoise-bc3-s3-051;3;1;426;672;0;0.417599172;1;426;672;0;0.417599172
BoilerNoise-bc3-s3-052;3;2;33;672;0;0.086290139;2;33;672;0;0.086290139
BoilerNoise-bc3-s3-053;3;2;27;672;0;0.111190569;2;27;672;0;0.111190569
BoilerNoise-bc3-s3-054;3;2;33;672;0;0.253380321;2;33;672;0;0.253380321
BoilerNoise-bc3-s3-055;3;1;167;672;0;0.372854111;1;167;672;0;0.372854111
BoilerNoise-bc3-s3-056;3;1;279;672;0;0.078253699;1;279;672;0;0.078253699
BoilerNoise-bc3-s3-057;3;1;360;672;0;0.175336651;1;360;672;0;0.175336651
BoilerNoise-bc3-s3-058;3;1;223;672;0;0.005970232;1;223;672;0;0.005970232
BoilerNoise-bc3-s3-059;3;1;641;672;0;0.287472282;1;641;672;0;0.287472282
BoilerNoise-bc3-s3-060;3;2;579;672;0;0.064252209;2;579;672;0;0.064252209
BoilerNoise-bc3-s3-061;3;1;208;672;0;0.04279613;1;208;672;0;0.04279613
BoilerNoise-bc3-s3-062;3;1;298;672;0;0.035643212;1;298;672;0;0.035643212
BoilerNoise-bc3-s3-063;3;1;157;672;0;0.126749224;1;157;672;0;0.126749224
BoilerNoise-bc3-s3-064;3;1;39;672;0;0.05993668;1;39;672;0;0.05993668
BoilerNoise-bc3-s3-065;3;2;372;672;0;0.224982231;2;372;672;0;0.224982231
BoilerNoise-bc3-s3-066;3;1;305;672;0;0.007299149;1;305;672;0;0.007299149
BoilerNoise-bc3-s3-067;3;2;34;672;0;0.148181063;2;34;672;0;0.148181063
BoilerNoise-bc3-s3-068;3;2;268;672;0;0.104028324;2;268;672;0;0.104028324
BoilerNoise-bc3-s3-069;3;1;191;672;0;0.056681629;1;191;672;0;0.056681629
BoilerNoise-bc3-s3-070;3;2;645;672;0;0.379647283;2;645;672;0;0.379647283
BoilerNoise-bc3-s3-071;3;1;40;672;0;0.202557773;1;40;672;0;0.202557773
BoilerNoise-bc3-s3-072;3;1;414;672;0;0.23404097;1;414;672;0;0.23404097
BoilerNoise-bc3-s3-073;3;2;341;672;0;0.329633691;2;341;672;0;0.329633691
BoilerNoise-bc3-s3-074;3;1;391;672;0;0.236071932;1;391;672;0;0.236071932
BoilerNoise-bc3-s3-075;3;1;530;672;0;0.023608924;1;530;672;0;0.023608924
BoilerNoise-bc3-s3-076;3;1;230;672;0;0.036346684;1;230;672;0;0.036346684
BoilerNoise-bc3-s3-077;3;2;147;672;0;0.233345287;2;147;672;0;0.233345287
BoilerNoise-bc3-s3-078;3;2;208;672;0;0.274829804;2;208;672;0;0.274829804
BoilerNoise-bc3-s3-079;3;1;261;672;0;0.22723908;1;261;672;0;0.22723908
BoilerNoise-bc3-s3-080;3;1;10;672;0;0.830919006;1;10;672;0;0.830919006
BoilerNoise-bc3-s3-081;3;2;254;672;0;0.074569319;2;254;672;0;0.074569319
BoilerNoise-bc3-s3-082;3;1;624;672;0;0.152245661;1;624;672;0;0.152245661
BoilerNoise-bc3-s3-083;3;2;239;672;0;0.121507377;2;239;672;0;0.121507377
BoilerNoise-bc3-s3-084;3;1;324;672;0;0.261186857;1;324;672;0;0.261186857
BoilerNoise-bc3-s3-085;3;1;100;672;0;0.039856847;1;100;672;0;0.039856847
BoilerNoise-bc3-s3-086;3;2;129;672;0;0.586152411;2;129;672;0;0.586152411
BoilerNoise-bc3-s3-087;3;1;327;672;0;0.175745174;1;327;672;0;0.175745174
BoilerNoise-bc3-s3-088;3;2;61;672;0;0.183189155;2;61;672;0;0.183189155
BoilerNoise-bc3-s3-089;3;2;274;672;0;0.14871992;2;274;672;0;0.14871992
BoilerNoise-bc3-s3-090;3;1;90;672;0;0.117838978;1;90;672;0;0.117838978
BoilerNoise-bc3-s3-091;3;1;466;672;0;0.100608472;1;466;672;0;0.100608472
BoilerNoise-bc3-s3-092;3;2;598;672;0;0.001214776;2;598;672;0;0.001214776
BoilerNoise-bc3-s3-093;3;1;18;672;0;0.022867591;1;18;672;0;0.022867591
BoilerNoise-bc3-s3-094;3;2;177;672;0;0.243102412;2;177;672;0;0.243102412
BoilerNoise-bc3-s3-095;3;1;527;672;0;0.100382845;1;527;672;0;0.100382845
BoilerNoise-bc3-s3-096;3;2;58;672;0;0.158762165;2;58;672;0;0.158762165
BoilerNoise-bc3-s3-097;3;1;25;672;0;0.098388612;1;25;672;0;0.098388612
BoilerNoise-bc3-s3-098;3;1;384;672;0;0.157880353;1;384;672;0;0.157880353
BoilerNoise-bc3-s3-099;3;2;177;672;0;0.144721038;2;177;672;0;0.144721038
BoilerNoise-bc4-s0-000;4;0;0;0;0;0;0;0;0;0;0
BoilerNoise-bc4-s1-000;4;1;63;672;0;0.265529649;0;0;0;0;0
BoilerNoise-bc4-s1-001;4;2;121;672;0;0.216115627;0;0;0;0;0
BoilerNoise-bc4-s1-002;4;2;347;672;0;0.067856703;0;0;0;0;0
BoilerNoise-bc4-s1-003;4;1;299;672;0;0.48713903;0;0;0;0;0
BoilerNoise-bc4-s1-004;4;2;368;672;0;0.143605866;0;0;0;0;0
BoilerNoise-bc4-s1-005;4;2;625;672;0;0.176206392;0;0;0;0;0
BoilerNoise-bc4-s1-006;4;2;632;672;0;0.538831629;0;0;0;0;0
BoilerNoise-bc4-s1-007;4;1;418;672;0;0.165525688;0;0;0;0;0
BoilerNoise-bc4-s1-008;4;1;7;672;0;0.146224245;0;0;0;0;0
BoilerNoise-bc4-s1-009;4;1;489;672;0;0.150705094;0;0;0;0;0
BoilerNoise-bc4-s1-010;4;1;167;672;0;0.315419592;0;0;0;0;0
BoilerNoise-bc4-s1-011;4;2;293;672;0;0.08937343;0;0;0;0;0
BoilerNoise-bc4-s1-012;4;2;413;672;0;0.378710465;0;0;0;0;0
BoilerNoise-bc4-s1-013;4;2;518;672;0;0.10222876;0;0;0;0;0
BoilerNoise-bc4-s1-014;4;2;324;672;0;0.494397736;0;0;0;0;0
BoilerNoise-bc4-s1-015;4;2;19;672;0;0.133005013;0;0;0;0;0
BoilerNoise-bc4-s1-016;4;2;205;672;0;0.039742927;0;0;0;0;0
BoilerNoise-bc4-s1-017;4;2;643;672;0;0.469602422;0;0;0;0;0
BoilerNoise-bc4-s1-018;4;1;36;672;0;0.14636223;0;0;0;0;0
BoilerNoise-bc4-s1-019;4;2;190;672;0;0.389856527;0;0;0;0;0
BoilerNoise-bc4-s1-020;4;2;610;672;0;0.440447826;0;0;0;0;0
BoilerNoise-bc4-s1-021;4;1;501;672;0;0.339706168;0;0;0;0;0
BoilerNoise-bc4-s1-022;4;2;555;672;0;0.06997778;0;0;0;0;0
BoilerNoise-bc4-s1-023;4;2;575;672;0;0.108319039;0;0;0;0;0
BoilerNoise-bc4-s1-024;4;2;219;672;0;0.296961135;0;0;0;0;0
BoilerNoise-bc4-s1-025;4;2;588;672;0;0.053936189;0;0;0;0;0
BoilerNoise-bc4-s1-026;4;1;269;672;0;0.115484877;0;0;0;0;0
BoilerNoise-bc4-s1-027;4;2;259;672;0;0.266092886;0;0;0;0;0
BoilerNoise-bc4-s1-028;4;2;92;672;0;0.031658033;0;0;0;0;0
BoilerNoise-bc4-s1-029;4;1;636;672;0;0.33979592;0;0;0;0;0
BoilerNoise-bc4-s1-030;4;2;262;672;0;0.158961084;0;0;0;0;0
BoilerNoise-bc4-s1-031;4;1;577;672;0;0.153824316;0;0;0;0;0
BoilerNoise-bc4-s1-032;4;1;292;672;0;0.300556604;0;0;0;0;0
BoilerNoise-bc4-s1-033;4;1;651;672;0;0.434948784;0;0;0;0;0
BoilerNoise-bc4-s1-034;4;2;452;672;0;0.318704724;0;0;0;0;0
BoilerNoise-bc4-s1-035;4;1;315;672;0;0.403715617;0;0;0;0;0
BoilerNoise-bc4-s1-036;4;1;432;672;0;0.177254163;0;0;0;0;0
BoilerNoise-bc4-s1-037;4;1;375;672;0;0.419747484;0;0;0;0;0
BoilerNoise-bc4-s1-038;4;2;99;672;0;0.184834348;0;0;0;0;0
BoilerNoise-bc4-s1-039;4;2;178;672;0;0.058345317;0;0;0;0;0
BoilerNoise-bc4-s1-040;4;1;444;672;0;0.28382368;0;0;0;0;0
BoilerNoise-bc4-s1-041;4;1;311;672;0;0.380306568;0;0;0;0;0
